1;Gostei de um vídeo   no estúdio: João Amoêdo, do Novo;I liked a video in the studio: João Amoêdo, do Novo;Neg,Neu,Pos,Compound;0.0;0.741;0.259;0.4215 
1;"        Vai chamar o site oficial do TRE-MG de fake news também? 

Não estou aqui pra medir forças. Só afirmo que o NOVO não vai seguir ocaminho das negociatas pelo poder a qualquer custo. Temos coerência. Não é eu contra você. É o sistema político contra a gente.";"Will you call the official TRE-MG website for fake news as well? I&#39;m not here to measure my strength. I just assert that NOVO will not follow the bargaining streak for power at any cost. We have consistency. It&#39;s not me against you. It is the political system against us.";Neg,Neu,Pos,Compound;0.057;0.846;0.097;0.296
0;  Papelão!!!! Vergonha;Cardboard!!!! Shame;Neg,Neu,Pos,Compound;0.81;0.19;0.0;-0.6449
0;        Santa Luzia – MG teve eleições suplementares no último domingo (24). o novo prefeito e vice foram eleitos pela coligação “Renovar com Segurança” que uniu  PSD de Gilberto Kassab,  PSL de Jair Bolsonaro,  PPS de Roberto Freire, o MDB de  Michel Temer… e o PCdoB de Manuela D’Avila;"Santa Luzia - MG had additional elections last Sunday (24). the new mayor and vice were elected by the coalition &quot;Renew with Security&quot; that united PSD of Gilberto Kassab, PSL of Jair Bolsonaro, PPS of Roberto Freire, MDB of Michel Temer ... and Mando D&#39;Avila PCdoB";Neg,Neu,Pos,Compound;0.0;0.94;0.06;0.4215
0;Infelizmente esses putos são cagões ;Unfortunately these bastards are shaggy;Neg,Neu,Pos,Compound;0.681;0.319;0.0;-0.7506
0;        De acordo com o fundador do partido ele se filiou ao PSL em março, quase três meses antes da abertura da eleição suplementar em Santa Luzia – MG. Engraçado que quando vocês não querem acreditar, chamam tudo de fake news. Informe-se melhor.;According to the founder of the party he joined the PSL in March, almost three months before the opening of the supplementary election in Santa Luzia - MG. Funny that when you do not want to believe, they call it all fake news. Tell yourself better.;Neg,Neu,Pos,Compound;0.082;0.757;0.161;0.6343
1;Meu palpite é que a #ArgentinaGanha. Você acha que chuta melhor? Participe e ganhe um cupom exclusivo do McDonald’s.;"My guess is that #ArgentinaGanha. Do you think it works best? Participate and win a McDonald&#39;s exclusive coupon.";Neg,Neu,Pos,Compound;0.0;0.596;0.404;0.8591
0;        isto já se provou fake! a coligação existiu antes do Bolso entra no PSL, existem fartos tuites a respeito! Informe-se melhor;This has already proven fake! the coalition existed before the Pocket enters the PSL, there are many tunes about it! Find out better;Neg,Neu,Pos,Compound;0.134;0.761;0.105;-0.1984
1;   #VamosRenovarTudo #Novo30DF;#LearnRenovarTudo # Novo30DF;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;        Sem mais. ;No further.;Neg,Neu,Pos,Compound;0.688;0.312;0.0;-0.296
1;      Oi PCdoB. ;Hi PCdoB.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"Buscando los baños en la discoteca a las 4 de la mañana 
 ";Looking for the bathrooms in the disco at 4 in the morning;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Tio la peña que lo dejáis con vuestra pareja y luego vais contando mierda sobre ella sois puta escoria. Ni aunque la cosa haya acabado mal pavo, has estado mazo de tiempo confiando en esa persona y ella en ti y vas a hacerle esa putada ???????? Gilipollas;"Uncle the rock that you leave it with your partner and then you tell shit about it you are a fucking scum. Not even though the thing has gone bad turkey, you&#39;ve been hammering time trusting that person and her in you and you&#39;re going to do that bitch ???????? Asshole";Neg,Neu,Pos,Compound;0.215;0.741;0.044;-0.885
0;"hola buenas tardes a ustedes les pasa que necesitáis dormir mínimamente tapados (incluso en verano) porque si no tenéis pesadillas ????

necesito sentirme comprendida";hello good afternoon to you guys you need to sleep minimally covered (even in summer) because if you do not have nightmares ???? I need to feel understood;Neg,Neu,Pos,Compound;0.0;0.871;0.129;0.594
1;"Cuando me dicen: ""te voy a contar algo, pero no te molestes"" ";"When I say, &quot;I&#39;ll tell you something, but do not bother&quot;";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;       Opa, parece que temos mais um partido comunista aqui hein? Com o PCdoB vocês querem papo então? Explica essa aí pra gente. ;Oops, looks like we have one more Communist party here huh? With PCdoB do you want to chat then? Explain this to us.;Neg,Neu,Pos,Compound;0.0;0.737;0.263;0.7301
1;"El problema de este mundo es que se tiende a confundir buenas notas con cultura, cultura con inteligencia, inteligencia con madurez y madurez con una prisa imperiosa por quemar todas las etapas lo antes posible. Vivimos con una prisa insultante y ganas constantes de ""demostrar"".";"The problem with this world is that it tends to confuse good notes with culture, culture with intelligence, intelligence with maturity and maturity with an imperious rush to burn all stages as soon as possible. We live with an insulting rush and constant desire to &quot;prove&quot;.";Neg,Neu,Pos,Compound;0.133;0.666;0.201;0.6124
1;   ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
0;  Idiotas ? Venha nos conhecer melhor . Seja NOVO30 😃;Idiots? Come and get to know us better. Be NOVO30 😃;Neg,Neu,Pos,Compound;0.0;0.756;0.244;0.4404
1;"Chegamos às 1.900 doações na nossa vaquinha. Nos ajude a chegar às 2.000 ainda em junho!
Faça sua parte: ";We arrived at 1,900 donations in our kitty. Help us reach 2,000 in June! Do your part:;Neg,Neu,Pos,Compound;0.0;0.786;0.214;0.4753
1;O bate-papo hoje está acontecendo em São Paulo. Mais um dia mostrando as nossas ideias para um NOVO Brasil. ;Chatting today is happening in São Paulo. One more day showing our ideas for a NEW Brazil.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;   O Alckmin até aceito mas o Amoedo e Flavio Rocha? Que tipo de experiência em política esses dois tem?;Alckmin even accepted but Amoedo and Flavio Rocha? What kind of policy experience do you both have?;Neg,Neu,Pos,Compound;0.0;0.893;0.107;0.2287
1;Evento do  com Gustavo Franco e  começando agora no Espírito Santo e nossa equipe está presente para cobrir os detalhes para vocês. #EquipeMS ;Event with Gustavo Franco and starting now in Espírito Santo and our team is present to cover the details for you. #EquipeMS;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Político dar prejuízo no bolso do povo até para se eleger??!! É muito político filé da puta para pouca puta que pariu.👿🔥👿;"Political give damage in the pocket of the people even to elect ?? !! It&#39;s very political fillet of bitch for little whore who gave birth.👿🔥👿";Neg,Neu,Pos,Compound;0.342;0.658;0.0;-0.9178
0;  No panfleto do candidato tb não consta o PC do B. Ilisp mais uma vez mentindo pra tentar levantar o morto do amoedo. ;In the pamphlet of the candidate tb not the PC of the B. Ilisp again lying to try to raise the dead of the amoedo.;Neg,Neu,Pos,Compound;0.251;0.749;0.0;-0.8271
0; Será culpa de Rubiales... Ay, la venda.;"It will be Rubiales&#39;s fault ... Oh, the blindfold.";Neg,Neu,Pos,Compound;0.252;0.748;0.0;-0.4019
0;   Jugar con Aspas de cara reduce la tensión arterial y el riesgo de infarto. Titular ya o nos vamos para casa;"Playing with face blades reduces blood pressure and the risk of heart attack. I&#39;m already heading home, we&#39;re going home.";Neg,Neu,Pos,Compound;0.294;0.635;0.071;-0.6808
0; depois da atuação do reagan nesse filme meu livro favorito é a revolta de atlas e vou votar no amôedo pra presidente esse ano;"after reacan&#39;s acting in that film, my favorite book is the atlas revolt and I&#39;m going to vote for president this year";Neg,Neu,Pos,Compound;0.0;0.875;0.125;0.4588
1;João Amoedo diz que Liberação de Armas NÃO é Política de Segurança ;João Amoedo says that Arms Liberation is NOT a Security Policy;Neg,Neu,Pos,Compound;0.0;0.789;0.211;0.34
1;Gostei de um vídeo   Amoedo diz que Liberação de Armas NÃO é Política de Segurança;I like a video Amoedo says that Weapon Release is NOT a Security Policy;Neg,Neu,Pos,Compound;0.146;0.53;0.325;0.4019
0;" En lo de Triaca??
🤔🙄";What about Triaca ?? (I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  Vamos renovar tudo!;"Let&#39;s renew everything!";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; OU BOLSONARO OU AMOEDO.....   EU VOU DE BOLSONARO AGORA... TEM QUE TER CANHÃO PRA ENCARAR A CORJA DE VAGABUNDO QUE TÁ LÁ... AMOEDO É MAIS PRA FRENTE .... COM O CAMINHO MAIS LIMPO;OR BOLSONARO OR AMOEDO ..... I GO BOLSONARO NOW ... HAVE TO HAVE CANNON TO FACE THE BUMPER COURSE THAT IS THERE ... AMOEDO IS MORE FORWARD .... WITH THE CLEANEST PATH;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"      Realmente,  tem sido um exemplo... tinha esperança de ter 30 deputados federais do Novo dando o mesmo exemplo no Congresso... 

mas o partido preciso mudar o foco (não priorizar a candidatura do Amôedo e combater a esquerda em vez de se preocupar com Bolsonaro).";"Actually, it has been an example ... I had hoped to have 30 New Federal deputies giving the same example in Congress ... but the party needs to change the focus (do not prioritize Amôedo&#39;s candidacy and fight the left instead of worrying with Bolsonaro).";Neg,Neu,Pos,Compound;0.124;0.742;0.134;-0.1154
1;Cada vez que se habla de un jugador profesional, se debería conocer su historia. En el deporte que sea. ;Whenever you talk about a professional player, you should know their history. In whatever sport.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;    João Amoedo é um vegetariano até que o garçom sirva a picanha!!!;João Amoedo is a vegetarian until the waiter serves the picanha !!!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Estou observando e estudando esse Partido Novo.;I am observing and studying this New Party.;Neg,Neu,Pos,Compound;0.0;0.69;0.31;0.4019
0;"El base de la Selección Argentina  habló en : “Tenía ganas de ver a mis compañeros y estar a la par del equipo. Estamos en la búsqueda de la mejor versión de la Selección""  ";"The base of Argentina Selection spoke in: &quot;I wanted to see my teammates and be on par with the team. We are in search of the best version of the Selection &quot;";Neg,Neu,Pos,Compound;0.0;0.881;0.119;0.6369
1;"  
 há dúvidas sobre honestidade 
 não há nada q macule esse quesito";There are doubts about honesty there is nothing that macule esse quesito;Neg,Neu,Pos,Compound;0.143;0.649;0.208;0.25
0;  O mais engraçado é que ela mesmo responde a dúvida dela kkkkkkkkkkkk,como ela faz uma pergunta se supostamente sabe resposta? Kkkkkkkkk é que os eleitores fo amoedo são tão poucos que eles falam sozinhos kkkkkkkkkk;The funny thing is that she even answers her question kkkkkkkkkkkk, how does she ask a question if she supposedly knows answer? Kkkkkkkkk is that Voters are so few voters that they speak alone kkkkkkkkkk;Neg,Neu,Pos,Compound;0.054;0.867;0.079;0.2263
0;   Acho excelente a proposta do NOVO, mas com o quadro político falido e corrupto de hoje, a proposta do NOVO não emplaca em menos de 20 anos. Os corruptos não irão largar o poder com beijinho no ombro. Eles tem cacife e caciques para muito tempo no poder. Intervenção é solução.;"I think the NEW proposal is excellent, but with today&#39;s bankrupt and corrupt political framework, NOVO&#39;s proposal does not come in less than 20 years. The corrupt will not let go of the power with a kiss on the shoulder. They have caciques and caciques for a long time in power. Intervention is solution.";Neg,Neu,Pos,Compound;0.08;0.772;0.148;0.4767
1;  Desconfio que quando quando vc der uma topada com certeza vai culpar  tbm,pelo jeito não tem muito o que falar  do seu candidato o amoedo né? Só fala no ;I suspect that when you stumble you will surely blame yourself, by the way you do not have much to say about your candidate, right? Just talk about;Neg,Neu,Pos,Compound;0.146;0.762;0.092;-0.1779
0; Então você não terápropaganda elitoral obrigatória de rádio e tv, certo?;So you will not have compulsory radio and TV propaganda, right?;Neg,Neu,Pos,Compound;0.167;0.833;0.0;-0.25
0;#OsPingosNosIs Marina Silva, a eterna petista, copia João Amoedo com essa de entrevistar candidatos a cargos no executivo. #PARTIUPRACIMA;#OsPingosNosIs Marina Silva, the eternal petista, copies João Amoedo with this one of interviewing candidates for positions in the executive. #PARTIUPRACIMA;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"Mañana  en  Y POR LO CUAL 
MAÑANA HAY TT
PAULA AMOEDO EN TENEMOS WIFI
-Horario 17:00hs
-NO emojis
-NO mgs 
-Difundan y ayuden mucho";Tomorrow in Y FOR THE TOMORROW THERE IS PAULA AMOEDO IN WE HAVE WIFI -Time 17: 00hs -NO emojis -NO mgs -Diffundate and help a lot;Neg,Neu,Pos,Compound;0.198;0.71;0.091;-0.4881
1;"  Você poderia nos ajudar e dar uma luz no final do túnel...
Vc sempre diz “não reeleja ninguém” dito isso, me leva a crer que vc vai votar em João Amoedo, Flavio Rocha ou Boulos né...
Estou no caminho?";"You could help us and give a light at the end of the tunnel ... You always say &quot;do not reelect anyone&quot; said that, leads me to believe that you are going to vote for João Amoedo, Flavio Rocha or Boulos, right? Am I on the way?";Neg,Neu,Pos,Compound;0.0;0.935;0.065;0.4696
1;   ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1; Encontraram uma foto do João Amoêdo numa gravação de Star Trek ;They found a photo of João Amoêdo in a recording of Star Trek;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;A Findes recebe o presidenciável  amanhã. Inscrições para o evento no link da notícia. ;Findes gets the presidency tomorrow. Registration for the event in the news link.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Yo también.❤️😢;I will also;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; As emissoras não tem interesse nenhum em divulgar esta informação, pq o valor do minuto durante a propaganda eleitoral é bem mais caro. É o mesmo que sua empresa pagar os impostos devidos com prestação de serviço ao governo, sem concorrência. Um doce.;The broadcasters have no interest in divulging this information, because the minute value during the electoral propaganda is much more expensive. It is the same as your company paying taxes due with service to the government, without competition. A candy.;Neg,Neu,Pos,Compound;0.094;0.785;0.121;0.296
0;   Ah tem ? Apenas Amoedo. Ciro Gomes ? Tá de sacanagem;Oh, you do? Only Amoedo. Ciro Gomes? You suck;Neg,Neu,Pos,Compound;0.29;0.71;0.0;-0.504
0; O que o Novo acha de funcionario público aposentado que continua trabalhando? Alguns contínuam eficientes, mas para departamentos que raramente abrem concurso, acaba perpetuando as mesmas formas de pensar e infelizmente os jovens ficam de fora do ambiente público.;What does the New think of a retired civil servant still working? Some continue to be efficient, but for departments that rarely open a competition, they end up perpetuating the same ways of thinking and unfortunately young people are left out of the public environment.;Neg,Neu,Pos,Compound;0.067;0.891;0.041;-0.296
1;João amoedo parece o doria credo senho;João amoedo looks like the goddess creed;Neg,Neu,Pos,Compound;0.0;0.706;0.294;0.3612
1;"     Concordo demais com o Thales.
Eu me pauto no trabalho do  q é excepcional até agora, recomendo acompanhar.
Darei meu voto de confiança ao Novo pra maioria dos cargos.";I agree too much with Thales. I stick to the work of q is exceptional so far, I recommend accompanying. I will give my vote of confidence to the New for most of the charges.;Neg,Neu,Pos,Compound;0.064;0.704;0.232;0.7363
1; Concordo!! E de fora da política só tem o ;I agree!! And from outside politics only has the;Neg,Neu,Pos,Compound;0.0;0.694;0.306;0.4738
0;"Narrativa feminista impulsiona Manuela nas redes sociais. 
                 ";Feminist narrative drives Manuela on social networks.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
